"n","vocabulary","beta_local","beta_local_r2","generator","replicate","seed","benchmark"
2776,622,1.52165530512987,0.981230541029076,"latent mixture",82,2082,"strict equifinality"
3244,936,1.36967731349222,0.970212596319012,"latent mixture",82,2082,"strict equifinality"
3791,1074,1.23489625288594,0.963388629939288,"latent mixture",82,2082,"strict equifinality"
4431,1403,1.13452726387636,0.936471306660184,"latent mixture",82,2082,"strict equifinality"
5178,1505,0.79520869450835,0.924930621504611,"latent mixture",82,2082,"strict equifinality"
6051,1777,0.673915501971992,0.915687651564146,"latent mixture",82,2082,"strict equifinality"
7071,1888,0.592910084650878,0.955801003233597,"latent mixture",82,2082,"strict equifinality"
8263,1888,0.580274088684298,0.953139580803193,"latent mixture",82,2082,"strict equifinality"
9657,2177,0.535851854967687,0.949855735700887,"latent mixture",82,2082,"strict equifinality"
11285,2546,0.533686654377133,0.948532574367729,"latent mixture",82,2082,"strict equifinality"
13188,2626,0.506419988164626,0.931600590793512,"latent mixture",82,2082,"strict equifinality"
15412,2814,0.436738982214075,0.96307736312697,"latent mixture",82,2082,"strict equifinality"
18011,2954,0.382903574711069,0.983927236407162,"latent mixture",82,2082,"strict equifinality"
21049,3112,0.389185619342191,0.987135846684363,"latent mixture",82,2082,"strict equifinality"
24598,3456,0.363619770826264,0.979686892076421,"latent mixture",82,2082,"strict equifinality"
28746,3578,0.332127110215791,0.964029376709753,"latent mixture",82,2082,"strict equifinality"
33594,3740,0.293444730972045,0.9613993144431,"latent mixture",82,2082,"strict equifinality"
39259,3895,0.256257197343807,0.99731674769751,"latent mixture",82,2082,"strict equifinality"
45879,4016,0.253768549191655,0.996668680907794,"latent mixture",82,2082,"strict equifinality"
53616,4194,0.231820732562765,0.985378657725061,"latent mixture",82,2082,"strict equifinality"
62657,4407,0.212112172222771,0.976156919265325,"latent mixture",82,2082,"strict equifinality"
73223,4526,0.212112172222771,0.976156919265325,"latent mixture",82,2082,"strict equifinality"
85570,4596,0.212112172222771,0.976156919265325,"latent mixture",82,2082,"strict equifinality"
100000,4725,0.212112172222771,0.976156919265325,"latent mixture",82,2082,"strict equifinality"
500,274,0.757380242291381,0.997801652760965,"sample-space reduction",82,2082,"strict equifinality"
584,307,0.757380242291381,0.997801652760965,"sample-space reduction",82,2082,"strict equifinality"
683,340,0.757380242291381,0.997801652760965,"sample-space reduction",82,2082,"strict equifinality"
798,381,0.757380242291381,0.997801652760965,"sample-space reduction",82,2082,"strict equifinality"
933,429,0.781763092284206,0.998191411785055,"sample-space reduction",82,2082,"strict equifinality"
1090,490,0.80021438906534,0.999497368214793,"sample-space reduction",82,2082,"strict equifinality"
1274,559,0.801017005559458,0.999536151725587,"sample-space reduction",82,2082,"strict equifinality"
1488,632,0.797107667415676,0.999509379096463,"sample-space reduction",82,2082,"strict equifinality"
1739,711,0.784796512872894,0.999808104136234,"sample-space reduction",82,2082,"strict equifinality"
2033,801,0.767411368466979,0.999640281689476,"sample-space reduction",82,2082,"strict equifinality"
2375,909,0.742397733309214,0.99821708326752,"sample-space reduction",82,2082,"strict equifinality"
2776,1025,0.707265098189038,0.99582827584468,"sample-space reduction",82,2082,"strict equifinality"
3244,1139,0.67155620407468,0.995894267426523,"sample-space reduction",82,2082,"strict equifinality"
3791,1252,0.644081167822205,0.99848371142229,"sample-space reduction",82,2082,"strict equifinality"
4431,1370,0.624834016980427,0.999608148639534,"sample-space reduction",82,2082,"strict equifinality"
5178,1514,0.617005913019293,0.999602954895863,"sample-space reduction",82,2082,"strict equifinality"
6051,1682,0.619579607138719,0.999632999704136,"sample-space reduction",82,2082,"strict equifinality"
7071,1841,0.611862730888625,0.999209066120773,"sample-space reduction",82,2082,"strict equifinality"
8263,2018,0.592332316177588,0.998850190359093,"sample-space reduction",82,2082,"strict equifinality"
9657,2231,0.574325813473018,0.999211587430873,"sample-space reduction",82,2082,"strict equifinality"
11285,2424,0.558922170869395,0.998656687163435,"sample-space reduction",82,2082,"strict equifinality"
13188,2634,0.531833402631038,0.997437062771702,"sample-space reduction",82,2082,"strict equifinality"
15412,2873,0.4962069564655,0.996426274351056,"sample-space reduction",82,2082,"strict equifinality"
18011,3103,0.467103344598007,0.994622716706886,"sample-space reduction",82,2082,"strict equifinality"
21049,3317,0.433936989736269,0.994457164136051,"sample-space reduction",82,2082,"strict equifinality"
24598,3527,0.39875398287729,0.996312967892751,"sample-space reduction",82,2082,"strict equifinality"
28746,3752,0.370399865557799,0.996803564388189,"sample-space reduction",82,2082,"strict equifinality"
33594,3971,0.340947912620967,0.993418837502677,"sample-space reduction",82,2082,"strict equifinality"
39259,4178,0.306987918935873,0.987764911588611,"sample-space reduction",82,2082,"strict equifinality"
45879,4383,0.26828014705236,0.98286646025261,"sample-space reduction",82,2082,"strict equifinality"
53616,4546,0.229172678420459,0.977334897817852,"sample-space reduction",82,2082,"strict equifinality"
62657,4693,0.190848019655469,0.971515231443352,"sample-space reduction",82,2082,"strict equifinality"
73223,4821,0.190848019655469,0.971515231443352,"sample-space reduction",82,2082,"strict equifinality"
85570,4924,0.190848019655469,0.971515231443352,"sample-space reduction",82,2082,"strict equifinality"
100000,5004,0.190848019655469,0.971515231443352,"sample-space reduction",82,2082,"strict equifinality"
500,268,0.76156320871672,0.999189923606955,"finite Zipf reference",83,2083,"strict equifinality"
584,308,0.76156320871672,0.999189923606955,"finite Zipf reference",83,2083,"strict equifinality"
683,344,0.76156320871672,0.999189923606955,"finite Zipf reference",83,2083,"strict equifinality"
798,388,0.76156320871672,0.999189923606955,"finite Zipf reference",83,2083,"strict equifinality"
933,433,0.764477314746199,0.998959711962807,"finite Zipf reference",83,2083,"strict equifinality"
1090,487,0.773796327687075,0.999300777265248,"finite Zipf reference",83,2083,"strict equifinality"
1274,554,0.773985476895556,0.999307285935558,"finite Zipf reference",83,2083,"strict equifinality"
1488,632,0.770841505437503,0.999139038789472,"finite Zipf reference",83,2083,"strict equifinality"
1739,705,0.760435923931155,0.999122281945964,"finite Zipf reference",83,2083,"strict equifinality"
2033,792,0.743389375834369,0.999600642752991,"finite Zipf reference",83,2083,"strict equifinality"
2375,886,0.721776620882135,0.999543242993298,"finite Zipf reference",83,2083,"strict equifinality"
2776,998,0.707692532357989,0.998902524255184,"finite Zipf reference",83,2083,"strict equifinality"
3244,1116,0.691541790781302,0.998990993078385,"finite Zipf reference",83,2083,"strict equifinality"
3791,1231,0.668819147750515,0.998748154807462,"finite Zipf reference",83,2083,"strict equifinality"
4431,1362,0.646187335420014,0.999399235912221,"finite Zipf reference",83,2083,"strict equifinality"
5178,1516,0.633432986275876,0.999679108819812,"finite Zipf reference",83,2083,"strict equifinality"
6051,1660,0.631023928440033,0.999700116319817,"finite Zipf reference",83,2083,"strict equifinality"
7071,1829,0.614536598302299,0.999178952653103,"finite Zipf reference",83,2083,"strict equifinality"
8263,2016,0.590374150812715,0.998262242214086,"finite Zipf reference",83,2083,"strict equifinality"
9657,2229,0.575355226647116,0.997739497208576,"finite Zipf reference",83,2083,"strict equifinality"
11285,2413,0.545904031179242,0.9968565087288,"finite Zipf reference",83,2083,"strict equifinality"
13188,2610,0.514738136380851,0.997202440692824,"finite Zipf reference",83,2083,"strict equifinality"
15412,2848,0.484202096130953,0.997976135665561,"finite Zipf reference",83,2083,"strict equifinality"
18011,3049,0.458217562984645,0.99574663306843,"finite Zipf reference",83,2083,"strict equifinality"
21049,3273,0.42065264976827,0.991976243119172,"finite Zipf reference",83,2083,"strict equifinality"
24598,3493,0.382129310562316,0.993350774520756,"finite Zipf reference",83,2083,"strict equifinality"
28746,3694,0.351214865794895,0.992067009693463,"finite Zipf reference",83,2083,"strict equifinality"
33594,3867,0.316290641514391,0.992799900191873,"finite Zipf reference",83,2083,"strict equifinality"
39259,4070,0.286199646114961,0.993799816103661,"finite Zipf reference",83,2083,"strict equifinality"
45879,4248,0.255775645846506,0.988431496964411,"finite Zipf reference",83,2083,"strict equifinality"
53616,4406,0.223923146028749,0.977991690894859,"finite Zipf reference",83,2083,"strict equifinality"
62657,4564,0.185503884244204,0.970025275343727,"finite Zipf reference",83,2083,"strict equifinality"
73223,4673,0.185503884244204,0.970025275343727,"finite Zipf reference",83,2083,"strict equifinality"
85570,4769,0.185503884244204,0.970025275343727,"finite Zipf reference",83,2083,"strict equifinality"
100000,4839,0.185503884244204,0.970025275343727,"finite Zipf reference",83,2083,"strict equifinality"
500,189,0.79875394108505,0.999822090415043,"Zipf Markov control",83,2083,"strict equifinality"
584,216,0.79875394108505,0.999822090415043,"Zipf Markov control",83,2083,"strict equifinality"
683,244,0.79875394108505,0.999822090415043,"Zipf Markov control",83,2083,"strict equifinality"
798,275,0.79875394108505,0.999822090415043,"Zipf Markov control",83,2083,"strict equifinality"
933,311,0.797597396163737,0.999848332475707,"Zipf Markov control",83,2083,"strict equifinality"
1090,354,0.796294501170704,0.999807970689898,"Zipf Markov control",83,2083,"strict equifinality"
1274,401,0.804642127935548,0.999740596426643,"Zipf Markov control",83,2083,"strict equifinality"
1488,455,0.80705453796467,0.999734463213714,"Zipf Markov control",83,2083,"strict equifinality"
1739,510,0.796553221897075,0.999544234619769,"Zipf Markov control",83,2083,"strict equifinality"
2033,586,0.786422497461461,0.999308064929239,"Zipf Markov control",83,2083,"strict equifinality"
2375,663,0.776679890730803,0.999249579242398,"Zipf Markov control",83,2083,"strict equifinality"
2776,741,0.763507794970507,0.998976262650613,"Zipf Markov control",83,2083,"strict equifinality"
3244,833,0.744178186381317,0.999857618772397,"Zipf Markov control",83,2083,"strict equifinality"
3791,939,0.726842568981854,0.999431904743279,"Zipf Markov control",83,2083,"strict equifinality"
4431,1048,0.708689638145586,0.998586290391787,"Zipf Markov control",83,2083,"strict equifinality"
5178,1178,0.682495036057618,0.998250547532256,"Zipf Markov control",83,2083,"strict equifinality"
6051,1298,0.662053358685022,0.999051699336885,"Zipf Markov control",83,2083,"strict equifinality"
7071,1433,0.639898214188409,0.998977740464269,"Zipf Markov control",83,2083,"strict equifinality"
8263,1579,0.616533880681105,0.999310800658278,"Zipf Markov control",83,2083,"strict equifinality"
9657,1753,0.595422974352757,0.997947204507897,"Zipf Markov control",83,2083,"strict equifinality"
11285,1910,0.571858941459529,0.997597885403014,"Zipf Markov control",83,2083,"strict equifinality"
13188,2087,0.55073366096842,0.998350778535331,"Zipf Markov control",83,2083,"strict equifinality"
15412,2254,0.532807992367891,0.999793141678705,"Zipf Markov control",83,2083,"strict equifinality"
18011,2450,0.518387157798558,0.999175665337045,"Zipf Markov control",83,2083,"strict equifinality"
21049,2663,0.499899192616299,0.998401465342144,"Zipf Markov control",83,2083,"strict equifinality"
24598,2890,0.480027784938893,0.996729879854683,"Zipf Markov control",83,2083,"strict equifinality"
28746,3091,0.450236895869619,0.995798344201647,"Zipf Markov control",83,2083,"strict equifinality"
33594,3311,0.415460520281685,0.995111895417916,"Zipf Markov control",83,2083,"strict equifinality"
39259,3527,0.380491598786123,0.994537367320563,"Zipf Markov control",83,2083,"strict equifinality"
45879,3737,0.351880588010904,0.993132194118266,"Zipf Markov control",83,2083,"strict equifinality"
53616,3929,0.320417946018508,0.993571097652936,"Zipf Markov control",83,2083,"strict equifinality"
62657,4114,0.286122139255452,0.99043553957985,"Zipf Markov control",83,2083,"strict equifinality"
73223,4304,0.286122139255452,0.99043553957985,"Zipf Markov control",83,2083,"strict equifinality"
85570,4475,0.286122139255452,0.99043553957985,"Zipf Markov control",83,2083,"strict equifinality"
100000,4600,0.286122139255452,0.99043553957985,"Zipf Markov control",83,2083,"strict equifinality"
500,210,0.703865135810307,0.834059492894427,"latent mixture",83,2083,"strict equifinality"
584,271,0.703865135810307,0.834059492894427,"latent mixture",83,2083,"strict equifinality"
683,341,0.703865135810307,0.834059492894427,"latent mixture",83,2083,"strict equifinality"
798,390,0.703865135810307,0.834059492894427,"latent mixture",83,2083,"strict equifinality"
933,390,0.633828778772329,0.865728230731473,"latent mixture",83,2083,"strict equifinality"
1090,402,0.577452433869361,0.868128612034294,"latent mixture",83,2083,"strict equifinality"
1274,430,0.589083591255539,0.874538376633422,"latent mixture",83,2083,"strict equifinality"
1488,578,0.74825660222389,0.93330142335415,"latent mixture",83,2083,"strict equifinality"
1739,588,0.890627814248221,0.948914283376676,"latent mixture",83,2083,"strict equifinality"
2033,619,0.853703764444185,0.938273664283524,"latent mixture",83,2083,"strict equifinality"
2375,782,0.873838187441776,0.934633762416475,"latent mixture",83,2083,"strict equifinality"
2776,963,0.938616889262275,0.962413994330897,"latent mixture",83,2083,"strict equifinality"
3244,963,0.89692948302769,0.951071940514615,"latent mixture",83,2083,"strict equifinality"
3791,1280,0.723528836176759,0.936550478100406,"latent mixture",83,2083,"strict equifinality"
4431,1324,0.653929655806545,0.938113903016663,"latent mixture",83,2083,"strict equifinality"
5178,1461,0.692983446685419,0.942442087427635,"latent mixture",83,2083,"strict equifinality"
6051,1526,0.63114686872755,0.964995876812168,"latent mixture",83,2083,"strict equifinality"
7071,1755,0.71192512035875,0.986622386798217,"latent mixture",83,2083,"strict equifinality"
8263,2039,0.695882635307082,0.981380564291175,"latent mixture",83,2083,"strict equifinality"
9657,2261,0.659549444294833,0.967735127046124,"latent mixture",83,2083,"strict equifinality"
